Countrycode,City,Type,Quarter,Variable,Value,Note
840,Cleveland,Metro,4Q2019,Pass,1460.907,"The Greater Cleveland Regional Transit Authority (GCRTA) - ""The Rapid"""
840,Cleveland,Metro,1Q2020,Pass,1022.166,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,2Q2020,Pass,516.792,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,3Q2020,Pass,543.619,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,4Q2020,Pass,555.624,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,1Q2021,Pass,546.183,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,2Q2021,Pass,653.107,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,3Q2021,Pass,768.918,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,1Q2019,PKM,14961.09719,"The Greater Cleveland Regional Transit Authority (GCRTA) - ""The Rapid"""
840,Cleveland,Metro,2Q2019,PKM,14750.09126,"The Greater Cleveland Regional Transit Authority (GCRTA) - ""The Rapid"""
840,Cleveland,Metro,3Q2019,PKM,13921.66036,"The Greater Cleveland Regional Transit Authority (GCRTA) - ""The Rapid"""
840,Cleveland,Metro,4Q2019,PKM,15156.10571,"The Greater Cleveland Regional Transit Authority (GCRTA) - ""The Rapid"""
840,Cleveland,Metro,1Q2020,PKM,11449.12341,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,2Q2020,PKM,5788.50733,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,3Q2020,PKM,6088.992411,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,4Q2020,PKM,6223.458561,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,1Q2021,PKM,6117.711379,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,2Q2021,PKM,7315.35058,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Cleveland,Metro,3Q2021,PKM,8612.531694,The Greater Cleveland Regional Transit Authority (GCRTA) - The Rapid
840,Dallas,Light rail,1Q2019,Pass,6723.967,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,2Q2019,Pass,6909.588,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,3Q2019,Pass,7048.927,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,4Q2019,Pass,7386.817,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,1Q2020,Pass,6109.104,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,2Q2020,Pass,3098.86,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,3Q2020,Pass,3486.255,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,4Q2020,Pass,3567.974,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,1Q2021,Pass,3211.889,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,2Q2021,Pass,3601.134,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,3Q2021,Pass,4106.231,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,1Q2019,PKM,86723.93485,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,2Q2019,PKM,89118.02505,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,3Q2019,PKM,90915.18234,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,4Q2019,PKM,95273.19754,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,1Q2020,PKM,80444.3256,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,2Q2020,PKM,40805.60797,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,3Q2020,PKM,45906.80276,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,4Q2020,PKM,46982.87379,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,1Q2021,PKM,42293.96725,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,2Q2021,PKM,47419.52274,Dallas Area Rapid Transit (DART)
840,Dallas,Light rail,3Q2021,PKM,54070.61061,Dallas Area Rapid Transit (DART)
840,Dallas,Other,1Q2019,Pass,112.572,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,2Q2019,Pass,148.464,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,3Q2019,Pass,137.504,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,4Q2019,Pass,173.261,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,1Q2020,Pass,157.476,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,2Q2020,Pass,98.3,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,3Q2020,Pass,151.598,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,4Q2020,Pass,178.465,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,1Q2021,Pass,144.744,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,2Q2021,Pass,180.254,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,3Q2021,Pass,154.795,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,1Q2019,PKM,228.7590942,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,2Q2019,PKM,301.6957162,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,3Q2019,PKM,279.4237509,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,4Q2019,PKM,352.0860376,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,1Q2020,PKM,317.3987701,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,2Q2020,PKM,198.127328,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,3Q2020,PKM,305.5514412,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,4Q2020,PKM,359.7028849,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,1Q2021,PKM,291.7369477,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,2Q2021,PKM,363.3086814,McKinney Avenue Transit Authority (MATA)
840,Dallas,Other,3Q2021,PKM,311.9951143,McKinney Avenue Transit Authority (MATA)
840,Dallas,Tram,1Q2019,Pass,53.115,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,2Q2019,Pass,61.956,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,3Q2019,Pass,61.532,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,4Q2019,Pass,61.077,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,1Q2020,Pass,55.468,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,2Q2020,Pass,35.441,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,3Q2020,Pass,37.434,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,4Q2020,Pass,34.946,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,1Q2021,Pass,31.907,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,2Q2021,Pass,37.577,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,3Q2021,Pass,40.66,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,1Q2019,PKM,134.2464878,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,2Q2019,PKM,156.5918365,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,3Q2019,PKM,155.5201899,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,4Q2019,PKM,154.3701917,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,1Q2020,PKM,138.7474978,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,2Q2020,PKM,88.65201682,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,3Q2020,PKM,93.63730136,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,4Q2020,PKM,87.41382522,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,1Q2021,PKM,79.81207925,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,2Q2021,PKM,93.99500116,Dallas Area Rapid Transit (DART)
840,Dallas,Tram,3Q2021,PKM,101.7068086,Dallas Area Rapid Transit (DART)
840,Denver,Light rail,1Q2019,Pass,5485.849,Denver Regional Transportation District (RTD)
840,Denver,Light rail,2Q2019,Pass,6269.743,Denver Regional Transportation District (RTD)
840,Denver,Light rail,3Q2019,Pass,6527.799,Denver Regional Transportation District (RTD)
840,Denver,Light rail,4Q2019,Pass,6301.909,Denver Regional Transportation District (RTD)
840,Denver,Light rail,1Q2020,Pass,5124.236,Denver Regional Transportation District (RTD)
840,Denver,Light rail,2Q2020,Pass,1736.402,Denver Regional Transportation District (RTD)
840,Denver,Light rail,3Q2020,Pass,1896.65,Denver Regional Transportation District (RTD)
840,Denver,Light rail,4Q2020,Pass,1707.39,Denver Regional Transportation District (RTD)
840,Denver,Light rail,1Q2021,Pass,1676.583,Denver Regional Transportation District (RTD)
840,Denver,Light rail,2Q2021,Pass,2199.195,Denver Regional Transportation District (RTD)
840,Denver,Light rail,3Q2021,Pass,3092.84,Denver Regional Transportation District (RTD)
840,Denver,Light rail,1Q2019,PKM,64016.15126,Denver Regional Transportation District (RTD)
840,Denver,Light rail,2Q2019,PKM,73163.6646,Denver Regional Transportation District (RTD)
840,Denver,Light rail,3Q2019,PKM,76175.00376,Denver Regional Transportation District (RTD)
840,Denver,Light rail,4Q2019,PKM,73539.02008,Denver Regional Transportation District (RTD)
840,Denver,Light rail,1Q2020,PKM,57456.80069,Denver Regional Transportation District (RTD)
840,Denver,Light rail,2Q2020,PKM,19469.84948,Denver Regional Transportation District (RTD)
840,Denver,Light rail,3Q2020,PKM,21266.67098,Denver Regional Transportation District (RTD)
840,Denver,Light rail,4Q2020,PKM,19144.54505,Denver Regional Transportation District (RTD)
840,Denver,Light rail,1Q2021,PKM,18799.11372,Denver Regional Transportation District (RTD)
840,Denver,Light rail,2Q2021,PKM,24659.03381,Denver Regional Transportation District (RTD)
840,Denver,Light rail,3Q2021,PKM,34679.25588,Denver Regional Transportation District (RTD)
840,Detroit,Other,1Q2019,Pass,477.868,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,2Q2019,Pass,397.95,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,3Q2019,Pass,347.541,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,1Q2020,Pass,269.058,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,2Q2020,Pass,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,3Q2020,Pass,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,4Q2020,Pass,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,1Q2021,Pass,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,2Q2021,Pass,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,3Q2021,Pass,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,1Q2019,PKM,1061.29188,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,2Q2019,PKM,883.8028571,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,3Q2019,PKM,771.8500535,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,1Q2020,PKM,597.5480064,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,2Q2020,PKM,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,3Q2020,PKM,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,4Q2020,PKM,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,1Q2021,PKM,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,2Q2021,PKM,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Other,3Q2021,PKM,0,Detroit Transportation Corporation (Detroit People Mover)
840,Detroit,Tram,1Q2019,Pass,234.218,M-1 Rail - Qline
840,Detroit,Tram,2Q2019,Pass,287.818,M-1 Rail - Qline
840,Detroit,Tram,3Q2019,Pass,315.341,M-1 Rail - Qline
840,Detroit,Tram,4Q2019,Pass,255.639,M-1 Rail - Qline
840,Detroit,Tram,1Q2020,Pass,190.479,M-1 Rail - Qline
840,Detroit,Tram,2Q2020,Pass,0,M-1 Rail - Qline
840,Detroit,Tram,3Q2020,Pass,0,M-1 Rail - Qline
840,Detroit,Tram,4Q2020,Pass,0,M-1 Rail - Qline
840,Detroit,Tram,1Q2021,Pass,0,M-1 Rail - Qline
840,Detroit,Tram,2Q2021,Pass,0,M-1 Rail - Qline
840,Detroit,Tram,3Q2021,Pass,3.213,M-1 Rail - Qline
840,Detroit,Tram,1Q2019,PKM,579.0119981,M-1 Rail - Qline
840,Detroit,Tram,2Q2019,PKM,711.5169426,M-1 Rail - Qline
840,Detroit,Tram,3Q2019,PKM,779.5567484,M-1 Rail - Qline
840,Detroit,Tram,4Q2019,PKM,631.9670059,M-1 Rail - Qline
840,Detroit,Tram,1Q2020,PKM,459.8182108,M-1 Rail - Qline
840,Detroit,Tram,2Q2020,PKM,0,M-1 Rail - Qline
840,Detroit,Tram,3Q2020,PKM,0,M-1 Rail - Qline
840,Detroit,Tram,4Q2020,PKM,0,M-1 Rail - Qline
840,Detroit,Tram,1Q2021,PKM,0,M-1 Rail - Qline
840,Detroit,Tram,2Q2021,PKM,0,M-1 Rail - Qline
840,Detroit,Tram,3Q2021,PKM,7.75621413,M-1 Rail - Qline
840,Houston,Light rail,1Q2019,Pass,4846.963,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,2Q2019,Pass,4422.151,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,3Q2019,Pass,4738.536,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,4Q2019,Pass,4401.399,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,1Q2020,Pass,4300.159,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,2Q2020,Pass,1993.14,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,3Q2020,Pass,2193.407,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,4Q2020,Pass,2146.175,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,1Q2021,Pass,1721.054,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,2Q2021,Pass,2054.02,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,3Q2021,Pass,2554.975,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,1Q2019,PKM,21960.49831,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,2Q2019,PKM,20035.77076,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,3Q2019,PKM,21469.23998,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,4Q2019,PKM,19941.74812,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,1Q2020,PKM,20134.95584,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,2Q2020,PKM,9332.628369,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,3Q2020,PKM,10270.35351,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,4Q2020,PKM,10049.19559,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,1Q2021,PKM,8058.619759,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,2Q2021,PKM,9617.691343,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Houston,Light rail,3Q2021,PKM,11963.35038,"Metropolitan Transit Authority of Harris County, Texas (Metro) - Houston METRORail"
840,Jacksonville,Other,1Q2019,Pass,194.784,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,2Q2019,Pass,203.807,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,3Q2019,Pass,190.046,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,4Q2019,Pass,181.552,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,1Q2020,Pass,137.368,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,2Q2020,Pass,0,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,3Q2020,Pass,65.229,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,4Q2020,Pass,70.546,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,1Q2021,Pass,65.811,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,2Q2021,Pass,71.736,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,3Q2021,Pass,79.716,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,1Q2019,PKM,260.1831565,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,2Q2019,PKM,272.2356486,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,3Q2019,PKM,253.8543626,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,4Q2019,PKM,242.5084834,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,1Q2020,PKM,183.4896082,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,2Q2020,PKM,0,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,3Q2020,PKM,87.12978025,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,4Q2020,PKM,94.2319747,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,1Q2021,PKM,87.90718803,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,2Q2021,PKM,95.82151982,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jacksonville,Other,3Q2021,PKM,106.4808224,Jacksonville Transportation Authority (JTA) - Jacksonville Skyway
840,Jersey City,Light rail,1Q2019,Pass,3713.68,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,2Q2019,Pass,4077.679,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,3Q2019,Pass,4075.746,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,4Q2019,Pass,3827.055,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,1Q2020,Pass,3212.798,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,2Q2020,Pass,842.181,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,3Q2020,Pass,1765.173,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,4Q2020,Pass,1863.839,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,1Q2021,Pass,1771.913,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,2Q2021,Pass,2347.959,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,3Q2021,Pass,2656.792,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,1Q2019,PKM,22693.64827,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,2Q2019,PKM,24917.98242,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,3Q2019,PKM,24906.1702,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
840,Jersey City,Light rail,4Q2019,PKM,23386.46304,New Jersey Transit Corporation (NJ TRANSIT) - Hudson-Bergen Line
